meantemp,humidity,wind_speed,meanpressure,year,month,day,day_of_year,temp_humidity_interaction,humidity_per_temp,wind_pressure_force,is_winter
-1.2075982383866701,0.5281163637823937,-1.4916987569862339,0.03827191916842964,2013,11,16,320,-0.6377523905667924,-0.43733149015094225,-0.05709017425102411,0
-1.3510273617190172,0.39709515389792094,-0.9685206002059487,0.03668611545253799,2013,11,17,321,-0.5364864181221152,-0.2939230576523918,-0.03553125855731682,0
-0.9523430188969002,-0.33683666407282536,0.13383457295011633,0.03202781703710982,2013,11,18,322,0.32078404553827555,0.35369629886716275,0.004286429215686053,0
-1.0374280920601568,0.162748274429758,0.0817517175221385,0.024396136654385593,2013,11,19,323,-0.16883963182774667,-0.15687819180651105,0.0019944260724008202,0
-0.9863770481622028,-0.11314191548957908,-0.9324933618647914,0.009132775888937135,2013,11,20,324,0.11160058862402843,0.11470569267331555,-0.008516252891832698,0
-1.0374280920601568,0.326791090057472,-1.0339178698034843,0.011214143266043744,2013,11,21,325,-0.33902225706058203,-0.31500423267972305,-0.011594503117299036,0
-1.0714621213254596,0.8412890117989384,-1.2367668856808705,0.025783714905789998,2013,11,22,326,-0.9014093092298902,-0.785185819370264,-0.031888444785317334,0
-1.0009630607044755,1.0191795975770441,-1.3162617702814676,0.019242274577740567,2013,11,23,327,-1.0201611293982737,-1.018209182416347,-0.02532787039993888,0
-0.8672579457336436,-0.11314191548957908,-0.37602916966061084,0.01884582364876797,2013,11,24,328,0.09812322520386187,0.1304608630624859,-0.007086579418216523,0
-0.577968696978571,-0.6500093120893702,0.5916154601328655,0.009826565014639339,2013,11,25,329,0.37568503513223056,1.124663951745103,0.00581354778266137,0
-0.577968696978571,-0.5605314126560716,0.6464395184781049,0.0035824628833195154,2013,11,26,330,0.32396961018838744,0.9698468343609932,0.0023158455812587507,0
-0.8672579457336436,0.4610079392074197,-0.880410506436814,0.020233401900172376,2013,11,27,331,-0.39981279832392724,-0.5315757062041037,-0.017813699613870356,0
-0.9353260042642488,0.6623332129323414,-1.0860007252314618,0.036884340917025235,2013,11,28,332,-0.6194974775435088,-0.7081384365419418,-0.04005642098557389,0
-1.0544451066928082,0.3491605649157966,-0.4253708221713265,0.03202781703710982,2013,11,29,333,-0.36817064912555836,-0.3311351857497653,-0.013623698865428224,0
-1.0374280920601568,0.5281163637823937,1.0987379998263305,0.0264775040314922,2013,11,30,334,-0.5478827516645164,-0.5090680101150287,0.02909183981995534,0
-1.0204110774275055,0.2522261738630565,-1.1439575869107148,0.027964195015140227,2013,12,1,335,-0.2573743818270188,-0.24718336685701509,-0.03198985304942045,1
-1.1225131652234135,0.7443546207461984,-1.0860007252314618,0.0264775040314922,2013,12,2,336,-0.8355478613824887,-0.6631202867014174,-0.028754588580519484,1
-1.0884791359581107,0.7592676039850815,-1.187425233170155,0.031334027911407616,2013,12,3,337,-0.8264469455466665,-0.6975554739241606,-0.03720681539886333,1
-1.137099177765686,0.66126799984385,-0.5643889701181836,0.03272160616281202,2013,12,4,338,-0.7519272989052016,-0.5815445373802635,-0.018467713602842283,1
-1.137099177765686,0.4908339056851859,0.01831245000836154,0.023206783867468432,2013,12,5,339,-0.5581268305741452,-0.4316582333934846,0.00042497306942786676,1
-1.2756662969172754,0.6921591794101076,-0.6775614905594279,0.01607066714595916,2013,12,6,340,-0.882964137275392,-0.5425906500699015,-0.010888865185700517,1
-1.2926833115499268,1.1768311346738078,-1.2367668856808705,0.017458245397363566,2013,12,7,341,-1.5212699683051958,-0.9103855739566379,-0.02159177978954973,1
-1.2246152530193215,1.3632434251598464,-1.4916987569862339,0.01607066714595916,2013,12,8,342,-1.6694486920290519,-1.113210499300657,-0.02397259420556679,1
-1.2756662969172754,1.1022662184793925,-0.9845762172927689,0.01329551064315035,2013,12,9,343,-1.406123865144615,-0.8640777466023617,-0.013090443576008722,1
-1.360751370080532,1.2513960508682234,-0.9324933618647914,0.014683088894554755,2013,12,10,344,-1.7028388907323022,-0.9196428346954445,-0.013691882925842946,1
-1.2075982383866701,0.6623332129323414,-0.07175564584453163,0.016764456271661364,2013,12,11,345,-0.7998324211620788,-0.5484760383367216,-0.00120294438700547,1
-1.0544451066928082,0.09563984985478413,2.214407587151953,0.00774519763753273,2013,12,12,346,-0.10084697168421201,-0.09070245219239194,0.017151024412543858,1
-1.137099177765686,0.41413856331378684,1.0584031569009045,0.00497004113472392,2013,12,13,347,-0.4709166198251695,-0.36420939659943385,0.005260307226919151,1
-1.2732352948268968,1.0873532352405093,-1.3162617702814676,0.008141648566505328,2013,12,14,348,-1.38445651705243,-0.8540147919291393,-0.010716540755157877,1
-1.360751370080532,1.519829749168119,-0.9324933618647914,0.022314769277278983,2013,12,15,349,-2.068110413469669,-1.116913017113731,-0.020808374222607038,1
-1.3947853993458348,1.713698531273599,-1.2367668856808705,0.025089925780087795,2013,12,16,350,-2.3902416903008175,-1.2286555470345568,-0.031030389369003368,1
-1.46285345787644,1.9150238049985207,-1.288849741108848,0.017458245397363566,2013,12,17,351,-2.8013991950577832,-1.3091105508845735,-0.02250105506060677,1
-1.4458364432437887,1.9224802966179622,-1.0339178698034843,0.008438986763234933,2013,12,18,352,-2.779592074268378,-1.3296757059614812,-0.008725219217543663,1
-1.2756662969172754,1.6913290564152743,-0.7789859984981209,0.009826565014639339,2013,12,19,353,-2.1575714742658625,-1.3258501216217136,-0.007654756559735527,1
-1.3777683847131834,1.8255459055652221,-0.5240541271927573,0.027171293157194402,2013,12,20,354,-2.5151794335303617,-1.325011646323791,-0.014239228320192053,1
-1.46285345787644,1.9821322295734947,-1.3902742490475408,0.03272160616281202,2013,12,21,355,-2.8995689859999243,-1.3549858796585716,-0.045492006435632865,1
-1.3947853993458348,1.9821322295734947,-1.187425233170155,0.04035328654553625,2013,12,22,356,-2.7646490933819168,-1.4211121235025632,-0.04791651068551546,1
-1.5309215164070453,1.6391336150791835,0.4874497492769106,0.05214770168247369,2013,12,23,357,-2.5093849195907856,-1.0706912826197355,0.02541938411048893,1
-1.6330236042029533,1.4303518497348204,-0.22252180629394033,0.05700422556238911,2013,12,24,358,-2.3357983329323178,-0.8758970813552722,-0.012684683238530033,1
-1.6103342513594183,0.14286429677791335,6.071280091739548,0.05284149080817589,2013,12,25,359,-0.23005927039785085,-0.0887177204574227,0.32081549116151664,1
-1.820210765162118,0.40881249787132895,-0.5267953301100193,0.04520981042545167,2013,12,26,360,-0.7441249095582084,-0.22459747611133307,-0.023816317007287206,1
-1.8542447944274207,1.1395486765766,-1.2367668856808705,0.041740864796940655,2013,12,27,361,-2.113002201538817,-0.6145654692713755,-0.05162371936053857,1
-1.9903809114886313,0.5504858386407183,-0.32394631423263337,0.04520981042545167,2013,12,28,362,-1.0956765052752966,-0.27657449948813856,-0.01464555145448115,1
-2.0317079470250703,0.5163990198089856,-0.32394631423263337,0.04104707567123845,2013,12,29,363,-1.0491719923818728,-0.2541711579544228,-0.013297048873725691,1
-1.7861767358968152,1.1171792017182756,-0.07175564584453183,0.038965708294131846,2013,12,30,364,-1.9954794999369592,-0.6254618783712551,-0.002796009564435061,1
-1.4968874871417428,1.7062420396541575,-0.42537082217132627,0.05214770168247369,2013,12,31,365,-2.5540523591935136,-1.1398675271095113,-0.02218211073901889,1
-1.6500406188356047,1.7211550228930406,0.18591742837809358,0.0549228581852825,2014,1,1,1,-2.839975699086442,-1.0431048995367291,0.01021111655298245,1
-1.97336389685598,1.0500707771433018,0.28460073339952446,0.05076012343106929,2014,1,2,2,-2.0721717607580934,-0.5321249162739199,0.014446368355932706,1
-1.769159721264164,0.8412890117989384,-0.32394631423263337,0.036884340917025235,2014,1,3,3,-1.488374633616814,-0.4755329646140897,-0.011948546292970234,1
-1.71810867736621,1.631677123459742,-1.2367668856808705,0.028558871408598807,2014,1,4,4,-2.8033986244761193,-0.9496993071207357,-0.0353206664505732,1
-1.7861767358968152,1.6838725647958328,-1.3902742490475408,0.01884582364876797,2014,1,5,5,-3.007694001453219,-0.9427297748607878,-0.026200863320973277,1
-1.9150198466868897,1.5219601753451026,4.503312023065701,0.036190551791323036,2014,1,6,6,-2.91458394165293,-0.7947531852006963,0.16297734700324695,1
-1.8177797630717394,0.6868331139676497,3.0258036506614974,0.036884340917025235,2014,1,7,7,-1.248511335177939,-0.37784384354980793,0.1116047733989782,1
-1.8542447944274207,0.9605928777100031,-1.0860007252314618,0.03757813004272744,2014,1,8,8,-1.7811743430578293,-0.5180535283864253,-0.04080987647924419,1
-1.7237810155770936,1.3259609670626387,-1.2212334024830525,0.03272160616281202,2014,1,9,9,-2.2856663424188204,-0.7692210595725362,-0.03996071842892134,1
-1.7861767358968152,1.4676343078320282,-1.4916987569862339,0.030640238785705414,2014,1,10,10,-2.621454257453594,-0.8216670248845188,-0.045706006110398156,1
-1.820210765162118,1.3035914922043141,-0.016931587499292366,0.047291177802558274,2014,1,11,11,-2.372811267484042,-0.7161800594497655,-0.0008007147149086082,1
-1.71810867736621,1.1992006095321326,-0.7789859984981208,0.0535352799338781,2014,1,12,12,-2.060356973140005,-0.6979812191989279,-0.04170323349416844,1
-1.564955545672348,0.6921591794101076,-1.2367668856808705,0.04590359955115387,2014,1,13,13,-1.0831983463058696,-0.44228962555545986,-0.05677205185842237,1
-1.4458364432437887,0.9531363860905616,-0.880410506436814,0.03272160616281202,2014,1,14,14,-1.378079322391416,-0.6592329186843128,-0.028808445853227303,1
-1.8372277797947694,1.9523062630957284,-1.3902742490475408,0.04798496692826048,2014,1,15,15,-3.586831301226788,-1.0626428094517,-0.06671226386175842,1
-1.798331746348709,1.777611316583097,-1.1439575869107148,0.04699383960582867,2014,1,16,16,-3.1967348632801085,-0.9884834680959277,-0.05375895935515294,1
-1.8372277797947694,2.086523112245676,-1.2367668856808705,0.036190551791323036,2014,1,17,17,-3.8334182250015956,-1.1356972130319554,-0.044759276030026836,1
-1.769159721264164,1.9970452128123777,-1.0860007252314618,0.05076012343106929,2014,1,18,18,-3.5330919520510795,-1.1288163962659805,-0.05512553085897977,1
-1.4968874871417428,1.4154388664959372,-0.7296443459874054,0.06602348419651774,2014,1,19,19,-2.1187527280718603,-0.9455943313027502,-0.04817366194637798,1
-1.4798704725090914,1.355786933540405,-0.5240541271927573,0.05700422556238911,2014,1,20,20,-2.006389049960091,-0.916158623550286,-0.029873299673396893,1
-1.6232995958414385,2.1525663237321586,0.08096851668863518,0.05254415261144629,2014,1,21,21,-3.494260043336304,-1.3260519436868365,0.004254422097610083,1
-1.3947853993458348,2.108892587104001,-0.019672790416554377,0.04867875605396268,2014,1,22,22,-2.9414525892813246,-1.5119943957235662,-0.0009576469655881853,1
-1.343734355447881,1.7509809893708068,-0.019672790416554377,0.05076012343106929,2014,1,23,23,-2.352853311153674,-1.3030804883991123,-0.0009985932697778573,1
-1.5819725603049994,1.6764160731763913,0.2873419363167867,0.04520981042545167,2014,1,24,24,-2.6520442274193092,-1.0597065412554274,0.012990674468164131,1
-1.871261809060072,2.0790666206262345,0.3366835888275021,0.04798496692826048,2014,1,25,25,-3.890477965669458,-1.1110565721620052,0.016155750875175737,1
-1.5139045017743942,1.4900037826903527,0.440849299683457,0.044516021299749464,2014,1,26,26,-2.2557234342758012,-0.9842190330594108,0.019624856814688407,1
-1.2075982383866701,0.6921591794101076,0.6902987651542963,0.04243465392264286,2014,1,27,27,-0.8358502057388091,-0.5731748268224505,0.029292589202550283,1
-1.2075982383866701,0.5430293470212767,0.13383457295011594,0.031334027911407616,2014,1,28,28,-0.6557612828551576,-0.44968088439380655,0.004193576244330251,1
-1.4458364432437887,1.2588525424876649,-0.47745367759930374,0.041740864796940655,2014,1,29,29,-1.8200948825987657,-0.870680259287112,-0.01992932940347463,1
-1.4968874871417428,1.340873950301522,-1.288849741108848,0.04590359955115387,2014,1,30,30,-2.007137438040667,-0.8957806913522987,-0.05916284239746889,1
-1.46285345787644,1.2961350005848726,-0.8310688539260983,0.04520981042545167,2014,1,31,31,-1.8960555674802626,-0.8860380744132579,-0.03757246533649629,1
-1.564955545672348,1.109722710098834,-0.9324933618647914,0.04798496692826048,2014,2,1,32,-1.7366667093277177,-0.7091126673178034,-0.044745663129904446,1
-1.3947853993458348,0.9158539279933539,-1.0860007252314618,0.03202781703710982,2014,2,2,33,-1.2774196866986616,-0.6566318336435383,-0.034782232529881836,1
-0.9620670272584154,0.1840525361995904,1.2029037106822853,0.016764456271661364,2014,2,3,34,-0.17707087636091182,-0.1913114617790246,0.020166026656752364,1
-0.9037229770893249,0.2777912879868562,1.452353176153125,-0.0005802718708936998,2014,2,4,35,-0.2510463697889597,-0.3073888447209923,-0.000842759694724781,1
-1.1565471944887162,0.7145286542684323,-1.1353423777421774,0.0021948846319151103,2014,2,5,36,-0.8263861104759532,-0.6178172718295604,-0.0024919455368682653,1
-0.9523430188969002,0.27459564872138115,-0.17318015378322468,-0.0012740609965959024,2014,2,6,37,-0.26150924907927287,-0.2883399433524303,0.00022064207931968687,1
-0.7991898872030383,0.3864430230130043,1.8087095553971815,-0.010293319630724536,2014,2,7,38,-0.30884135597216406,-0.4835494851671927,-0.018617625572848854,1
-1.616006589570302,1.4676343078320282,0.2873419363167867,0.0015010955062129078,2014,2,8,39,-2.3717067125360067,-0.9081914635861184,0.000431327689351644,1
-1.71810867736621,0.15529178281031647,0.5395326047048878,0.00497004113472392,2014,2,9,40,-0.2668081595700736,-0.09038583456008113,0.002681499238908033,1
-1.7521427066315127,0.058357391757576406,-0.6803026934766898,0.00774519763753273,2014,2,10,41,-0.10225047834607545,-0.033306490733666455,-0.005269078814322811,1
-1.6500406188356047,0.2298566990047319,-0.6803026934766898,0.01329551064315035,2014,2,11,42,-0.37927288986927715,-0.13930450525029495,-0.00904497170168318,1
-1.667057633468256,0.37153003977412125,0.5395326047048878,0.01329551064315035,2014,2,12,43,-0.6193619888682136,-0.22286708088908122,0.007173361488180467,1
-1.3947853993458348,0.22240020738529037,-0.42262961925406445,0.013989299768852553,2014,2,13,44,-0.3102005620724887,-0.15945234443452225,-0.005912292434941126,1
-1.7010916627335586,2.071610129006793,-0.3212051113153714,0.004276252009021718,2014,2,14,45,-3.523998718887847,-1.2178193289543857,-0.0013735540025704013,1
-1.7861767358968152,1.713698531273599,-0.6282198380487124,0.009826565014639339,2014,2,15,46,-3.0609684489014435,-0.9594280852023422,-0.0061732430820718685,1
-1.6330236042029533,1.0873532352405093,0.43536689384893296,0.027171293157194402,2014,2,16,47,-1.7756734992541983,-0.6658568137105192,0.011829481503706494,1
-1.4118024139784862,0.3193345984380304,1.2988458127864544,0.036884340917025235,2014,2,17,48,-0.4508373569416619,-0.22619090120914664,0.04790707175746632,1
-1.3947853993458348,-0.03857699929516365,0.4381080967661948,0.03480297353991863,2014,2,18,49,0.05380663536746882,0.027658216020483798,0.015247464499377987,1
-1.4118024139784862,0.8711149782767046,-1.0860007252314618,0.030640238785705414,2014,2,19,50,-1.229842229183868,-0.6170276661438268,-0.033275321542541245,1
-1.2756662969172754,1.0649837603821848,-1.0832595223141999,0.020233401900172376,2014,2,20,51,-1.3585638898837766,-0.8348516469175926,-0.021918025277171953,1
-1.1395301798560649,0.684702687790666,0.43536689384893296,0.017458245397363566,2014,2,21,52,-0.7802393769660286,-0.6008692955987425,0.007600742070702606,1
-1.2075982383866701,1.4825472910709112,-0.12109729835524725,0.03480297353991863,2014,2,22,53,-1.7903214970221624,-1.2276927216942628,-0.004214546070413302,1
-1.2246152530193215,1.1470051681960418,0.23800028380607122,0.04590359955115387,2014,2,23,54,-1.4046400242648651,-0.9366325723069103,0.010925069720894864,1
-1.2416322676519729,0.5132033805435106,-0.3212051113153714,0.041740864796940655,2014,2,24,55,-0.6372098771508974,-0.41333293861910797,-0.013407379123501189,1
-1.003394062794854,0.4908339056851859,-1.288849741108848,0.034109184414216426,2014,2,25,56,-0.4924998267829249,-0.4891784949404154,-0.04396161350169679,1
-0.9183089896315976,0.6175942632156921,-1.0339178698034843,0.017458245397363566,2014,2,26,57,-0.5671423638558731,-0.6725415906898232,-0.018050391891748622,1
-0.9353260042642488,0.9456798944711201,0.0817517175221387,0.011214143266043744,2014,2,27,58,-0.8845189970087093,-1.01108062960499,0.000916775472538402,1
-1.343734355447881,1.646590106698625,-0.2197806033766787,0.011214143266043744,2014,2,28,59,-2.2125796957115345,-1.2253927675142833,-0.0024646511733636125,1
-1.2732352948268968,1.581612108300635,-0.5612561667841699,0.023206783867468432,2014,3,1,60,-2.013764359013949,-1.2422091476871462,-0.013024950556844045,0
-1.2756662969172754,1.0873532352405093,-0.22252180629394033,0.03341539528851423,2014,3,2,61,-1.3870998750402797,-0.852387306728454,-0.007435654117626209,0
-1.0374280920601568,0.2895086319602643,-0.6803026934766898,0.028558871408598807,2014,3,3,62,-0.3003443876894831,-0.2790664961176294,-0.019428677141924196,0
-0.9183089896315976,0.3342475816769135,-0.6775614905594279,0.029946449660003212,2014,3,4,63,-0.30694255901653134,-0.36398557055040065,-0.02029056106859465,0
-0.9012919749989462,0.37153003977412125,-0.3239463142326332,0.027865082282896605,2014,3,5,64,-0.33485704331945476,-0.41222397660238974,-0.009026790701333404,0
-0.9693600335295516,0.19257424090752417,-0.4747124746820419,0.02925266053430101,2014,3,6,65,-0.18667377262304558,-0.19866326326552228,-0.013886602873271734,0
-0.9523430188969002,0.1254658163325503,-0.019672790416554377,0.03341539528851423,2014,3,7,66,-0.11948649429450496,-0.13174573793301736,-0.000657374068197259,0
-0.7651558579377356,0.18511774928808264,0.6930399680715585,0.03272160616281202,2014,3,8,67,-0.1416439302760255,-0.24193785716493646,0.022677380890325356,0
-0.475866609182663,-0.24735876463952686,0.18591742837809358,0.01884582364876797,2014,3,9,68,0.11770977658062405,0.5198178608139818,0.0035037670684460016,0
-0.7481388433050843,0.18511774928808264,0.8958889839489443,0.01815203452306577,2014,3,10,69,-0.13849377882762673,-0.24744100022967871,0.016262207765475552,0
-0.6508987596899337,0.5504858386407183,1.929322483756708,0.014484863430067512,2014,3,11,70,-0.35831054959811653,-0.8457448841226806,0.02794597268977456,0
-0.7481388433050843,0.48337741406574436,-0.06901444292727,0.028558871408598807,2014,3,12,71,-0.3616334194389488,-0.6461151957867032,-0.0019709746008959857,0
-0.8842749603662949,-0.008751032817397482,0.6902987651542963,0.028558871408598807,2014,3,13,72,0.007738319197768305,0.009896392155777024,0.019714153667556095,0
-0.7991898872030383,0.028531425279810237,-0.21978060337667832,0.02162098015157678,2014,3,14,73,-0.02280202655111346,-0.035700880035487666,-0.0047518720633087305,0
-0.526917653080617,0.11055283309366722,-0.880410506436814,0.02925266053430101,2014,3,15,74,-0.0582522393551283,-0.20981443797088406,-0.025754349675628153,0
-0.322713477488801,-0.13551139034790372,-0.12109729835524745,0.023702347528683387,2014,3,16,75,0.04373135201851435,0.419925410790178,-0.002870290250400734,0
0.10271188832748218,-0.5157924629394224,-0.019672790416554377,0.0008073063805107052,2014,3,17,76,-0.05297801785359094,-5.0212517637433995,-1.5881969225734202e-05,0
-0.08690627472206114,-0.4380319074795319,0.6574043301471529,0.009727452282395715,2014,3,18,77,0.03806772128844467,5.040859448584909,0.006394869251746749,0
-0.5099006384479656,-0.20261981492287762,0.742381620582274,0.011907932391745946,2014,3,19,78,0.10331597299138393,0.39737896647724974,0.00884023014676851,0
-0.5439346677132684,-0.34429315569226693,0.13109337003285412,-0.001967850122298105,2014,3,20,79,0.18727298323742578,0.6329794843460972,-0.0002579721042516227,0
-0.40779855065205767,0.23731319062417344,-0.3212051113153714,-0.022087734767661977,2014,3,21,80,-0.0967759751871534,-0.5819515782007795,0.007094693304751264,0
-0.06745825799903112,-0.07585945739237138,-0.8310688539260983,-0.022781523893364183,2014,3,22,81,0.005117346848441096,1.124705954503096,0.018933014952748198,0
-0.37376452138675503,0.06581388337701795,0.4874497492769106,-0.0026616392480003073,2014,3,23,82,-0.024598894621014826,-0.1760885276593479,-0.0012974153841033345,0
-0.42481556528470904,0.7368981291267569,0.5888742572156036,0.002888673757617313,2014,3,24,83,-0.31304579528222776,-1.7346715517554019,0.0017010656133551018,0
-0.1185093018969851,-0.031120507675722112,-0.8831517093540758,-0.00335542837370251,2014,3,25,84,0.0036880696393295936,0.2626218650872397,0.0029633523038505383,0
-0.050441243366379784,-0.11314191548957908,-0.8831517093540758,-0.0026616392480003073,2014,3,26,85,0.005707018894148233,2.2434885189645284,0.0023506312515553683,0
-0.2716624335908471,0.14783529119087493,-0.41988841633680246,0.0035824628833195154,2014,3,27,86,-0.0401612949755246,-0.5442074979292806,-0.0015042346666624064,0
-0.1452503248911517,0.4056168586058539,-0.5048657067719237,0.00021262998705212524,2014,3,28,87,-0.05891598049382862,-2.7927289401881863,-0.00010734958869397618,0
0.05166084442952819,-0.3070106975950592,0.3394247917447639,0.0008073063805107052,2014,3,29,88,-0.01586043188665928,-5.941662091738773,0.00027401980007906525,0
-0.1865773604275904,-0.8364216025754088,1.55651888700908,-0.006824374002213523,2014,3,30,89,0.15605733481313483,4.4832150739466385,-0.010622267026459093,0
-0.1865773604275904,-0.9930079265836812,1.4030115236424092,-0.015843632636342156,2014,3,31,90,0.18527279782565773,5.322516887776212,-0.02222879916514501,0
-0.08447527263168245,-0.8960735355309412,0.638215909726319,-0.0276380477732796,2014,4,1,91,0.07569605621201184,10.608780479977153,-0.017639041802683105,0
0.17077994685808748,-1.0377468763003304,0.0817517175221385,-0.029719415150386206,2014,4,2,92,-0.1772263563867167,-6.0761590210143535,-0.0024296132322975364,0
-0.06745825799903112,-0.7618566863809934,0.7944644760102516,-0.004049217499404713,2014,4,3,93,0.05139352490817598,11.29542421083636,-0.0032169594589161066,0
0.049229842339149496,-0.7703783910889271,1.1210592235811785,-0.006923486734457145,2014,4,4,94,-0.03792560673479554,-15.645427655571847,-0.007761638663005116,0
0.25586502002134415,-1.0004644182031228,0.5395326047048878,-0.012374687007831143,2014,4,5,95,-0.2559838483941844,-3.909972994314442,-0.006676547113742871,0
0.6302393419396733,-0.9258995020087073,-0.019672790416554377,-0.02000636739055537,2014,4,6,96,-0.583538292848239,-1.469100307442024,0.00039358107267098365,0
0.2388480053886928,-0.784226161239318,1.350928668214432,-0.008211952253617929,2014,4,7,97,-0.1873108543856425,-3.283231642009023,-0.011093761721420571,0
0.03464382979687686,-1.127224775733629,1.2988458127864544,-0.004049217499404713,2014,4,8,98,-0.03905138327333853,-32.52814428710615,-0.0052593091941634485,0
0.03464382979687686,-1.5224188315640308,1.3015870157037166,-0.004743006625106915,2014,4,9,99,-0.052742418880264416,-43.932195676139585,-0.006173435838635866,0
0.1197289029601335,-1.880330429297225,1.2495041602757393,-0.0012740609965959024,2014,4,10,100,-0.2251298995023136,-15.703588247532819,-0.0015919445156916347,0
0.3603981099076308,-1.895243412536108,0.7137947901593998,-0.014059603455965153,2014,4,11,101,-0.6830421436929015,-5.258603678540532,-0.010035671698575018,0
0.49410322487846275,-1.2465286416446937,-0.3732879667433488,-0.022087734767661977,2014,4,12,102,-0.6159138217400127,-2.5227591144748307,0.008245085601386913,0
0.18779696149073882,-1.2167026751669274,1.910134063335874,-0.008211952253617929,2014,4,13,103,-0.22849306543400238,-6.478474841982498,-0.015685929726123402,0
0.2898990492866468,-0.8438780941948504,-0.3184639083981094,-0.0026616392480003073,2014,4,14,104,-0.24463945722091449,-2.910837368724107,0.0008476360376639826,0
0.47708621024581144,-0.7544001947615518,-0.9324933618647914,-0.010987108756426738,2014,4,15,105,-0.3599139299274908,-1.5812328384936587,0.010245405981454457,0
0.22183099075604149,-0.4263145635061239,-0.5267953301100193,-0.015843632636342156,2014,4,16,106,-0.09456978199629283,-1.9217123131898648,0.008346351684803742,0
0.1197289029601335,-0.6649222953282533,0.536791401787626,-0.022781523893364183,2014,4,17,107,-0.07961041697338567,-5.553101614348647,-0.012228926145577254,0
-0.1695603457949391,0.2149437157658488,1.652460989113249,0.002888673757617313,2014,4,18,108,-0.03644593077170642,-1.2677279704625921,0.00477342069473779,0
0.017626815164225533,-0.17279384844511142,-0.373287966743349,0.0015010955062129078,2014,4,19,109,-0.0030458052280571786,-9.797338512431994,-0.0005603408894017946,0
0.20481397612339014,-0.7618566863809934,-0.4747124746820419,-0.00335542837370251,2014,4,20,110,-0.1560388971738819,-3.7195678982524747,0.0015928637068986578,0
0.3409500931846008,-1.649179189094537,0.440849299683457,-0.00613058487651132,2014,4,21,111,-0.5622877981998868,-4.836868660173809,-0.002702664049460008,0
0.5281372541437654,-1.8728739376777832,1.2495041602757389,0.0035824628833195154,2014,4,22,112,-0.9891344988025661,-3.546120751331169,0.004476302276741153,0
0.49410322487846275,-1.4180279488918492,-0.1704389508659629,-0.01168089788212894,2014,4,23,113,-0.7006521825152546,-2.8698441520982203,0.0019908799802025043,0
0.5281372541437654,-1.485136373466823,0.235259080888809,-0.029025626024684004,2014,4,24,114,-0.7843558463117977,-2.811974050446466,-0.006828542100789454,0
0.6983074004702787,-1.5746142729001216,0.2873419363167867,-0.0276380477732796,2014,4,25,115,-1.099564799652282,-2.254869020648354,-0.007941570163190014,0
0.817426502898838,-1.7162876136695109,0.2873419363167867,-0.026250469521875194,2014,4,26,116,-1.4029389820104603,-2.0995974703638973,-0.007542860741640412,0
0.6983074004702787,-1.8355914795805757,0.3394247917447643,-0.022087734767661977,2014,4,27,117,-1.2818071144313046,-2.6285919244521256,-0.007497124773627257,0
0.817426502898838,-1.9623518371110817,0.742381620582274,-0.03041320427608841,2014,4,28,118,-1.6040783996668218,-2.400616843206882,-0.02257820387758226,0
0.9025115760620946,-1.9026999041555495,0.3339423859102399,-0.04012625203591924,2014,4,29,119,-1.7172086892726213,-2.1082043406180477,-0.013399856342510492,0
1.0556647077559567,-2.1040251778804713,-0.3212051113153714,-0.04082004116162145,2014,4,30,120,-2.2211451245183627,-1.993062031724705,0.013111605865216659,0
1.2768858979804238,-2.2829809767470683,0.6436983155608431,-0.053308245424261096,2014,5,1,121,-2.9151062145659057,-1.787914723790638,-0.03431442778510089,0
1.2088178394498186,-2.1487641275971203,-0.06901444292727,-0.051226878047154485,2014,5,2,122,-2.5974644102092252,-1.7775600937310483,0.003535394451327564,0
0.8514605321641406,-1.6342662058556539,-0.07175564584453202,-0.04151383028732365,2014,5,3,123,-1.391513173335726,-1.919345584047307,0.002978851703747203,0
0.868477546796792,-1.5746142729001216,-0.2197806033766785,-0.04498277591583466,2014,5,4,124,-1.367517140879512,-1.8130533692828512,0.009886341632340064,0
0.5791882980417193,-0.44868403836444853,0.4901909521941724,-0.029719415150386206,2014,5,5,125,-0.25987254453879044,-0.7746639447689297,-0.014568188411221728,0
0.554878277137932,-0.5743791828064629,0.018312450008361736,-0.023574425751310007,2014,5,6,126,-0.31871053137954347,-1.035125819866052,-0.00043170549304670004,0
0.8514605321641406,-0.7245742282837856,-1.0860007252314618,-0.03804488465881264,2014,5,7,127,-0.6169463580069336,-0.8509680616217816,0.04131677233081784,0
0.8004094882661866,-1.060116351158655,0.8465473314382289,-0.04706414329294127,2014,5,8,128,-0.8485271861335162,-1.3244509494077985,-0.03984202491106585,0
0.6812903858376274,-1.2614416248835767,-0.06901444292726981,-0.05925500935885131,2014,5,9,129,-0.8594080513285756,-1.8515204909691818,0.0040894514615512825,0
0.6132223273070221,-1.3807454907946415,0.23800028380607102,-0.05747098017847431,2014,5,10,130,-0.8467039632837665,-2.2515862737669323,-0.013678109593089969,0
0.5621712834090681,-1.2167026751669274,0.18591742837809358,-0.03943246291021704,2014,5,11,131,-0.683995304425838,-2.164253259711602,-0.0073311820988821086,0
0.3409500931846008,-0.44122754674500697,0.8958889839489443,-0.03457593903030162,2014,5,12,132,-0.15043657317832293,-1.2940738683635915,-0.03097620288693757,0
